Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
BT 53/393,Non-textile Registrations,Designs 1002300-1003099,Designs 1002300-1003099.,01/09/1981,19810901,31/10/1981,19811031,1981 Sep 01 - 1981 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935195,0
BT 53/394,Non-textile Registrations,Designs 1003100-1003899,Designs 1003100-1003899.,01/10/1981,19811001,31/12/1981,19811231,1981 Oct 01 - 1981 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935196,0
BT 53/395,Non-textile Registrations,Designs 1003900-1004699,Designs 1003900-1004699.,01/12/1981,19811201,31/01/1982,19820131,1981 Dec 01 - 1982 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935197,0
BT 53/396,Non-textile Registrations,Designs 1004700-1005499,Designs 1004700-1005499.,01/01/1982,19820101,31/03/1982,19820331,1982 Jan 01 - 1982 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935198,0
BT 53/397,Non-textile Registrations,Designs 1005500-1006299,Designs 1005500-1006299.,01/03/1982,19820301,30/04/1982,19820430,1982 Mar 01 - 1982 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935199,0
BT 53/398,Non-textile Registrations,Designs 1006300-1007099,Designs 1006300-1007099.,01/04/1982,19820401,30/06/1982,19820630,1982 Apr 01 - 1982 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935200,0
BT 53/399,Non-textile Registrations,Designs 1007100-1007899,Designs 1007100-1007899.,01/06/1982,19820601,31/07/1982,19820731,1982 Jun 01 - 1982 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935201,0
BT 53/400,Non-textile Registrations,Designs 1007900-1008699,Designs 1007900-1008699.,01/07/1982,19820701,30/09/1982,19820930,1982 Jul 01 - 1982 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935202,0
BT 53/401,Non-textile Registrations,Designs 1008700-1009499,Designs 1008700-1009499.,01/09/1982,19820901,30/11/1982,19821130,1982 Sep 01 - 1982 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935203,0
BT 53/402,Non-textile Registrations,Designs 1009500-1010299,Designs 1009500-1010299.,01/11/1982,19821101,31/12/1982,19821231,1982 Nov 01 - 1982 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935204,0
BT 53/403,Non-textile Registrations,Designs 1010300-1011099,Designs 1010300-1011099.,01/12/1982,19821201,31/01/1983,19830131,1982 Dec 01 - 1983 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935205,0
BT 53/404,Non-textile Registrations,Designs 1011100-1011899,Designs 1011100-1011899.,01/01/1983,19830101,31/03/1983,19830331,1983 Jan 01 - 1983 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935206,0
BT 53/405,Non-textile Registrations,Designs 1011900-1012699,Designs 1011900-1012699.,01/03/1983,19830301,30/04/1983,19830430,1983 Mar 01 - 1983 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935207,0
BT 53/406,Non-textile Registrations,Designs 1012700-1013499,Designs 1012700-1013499.,01/04/1983,19830401,30/06/1983,19830630,1983 Apr 01 - 1983 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935208,0
BT 53/407,Non-textile Registrations,Designs 1013500-1014299,Designs 1013500-1014299.,01/06/1983,19830601,31/07/1983,19830731,1983 Jun 01 - 1983 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935209,0
BT 53/408,Non-textile Registrations,Designs 1014300-1015099,Designs 1014300-1015099.,01/07/1983,19830701,30/09/1983,19830930,1983 Jul 01 - 1983 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935210,0
BT 53/409,Non-textile Registrations,Designs 1015100-1015899,Designs 1015100-1015899.,01/09/1983,19830901,31/10/1983,19831031,1983 Sep 01 - 1983 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935211,0
BT 53/410,Non-textile Registrations,Designs 1015900-1016699,Designs 1015900-1016699.,01/10/1983,19831001,31/12/1983,19831231,1983 Oct 01 - 1983 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935212,0
BT 53/411,Non-textile Registrations,Designs 1016700-1017499,Designs 1016700-1017499.,01/12/1983,19831201,31/01/1984,19840131,1983 Dec 01 - 1984 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935213,0
BT 53/412,Non-textile Registrations,Designs 1017500-1018299,Designs 1017500-1018299.,01/01/1984,19840101,31/03/1984,19840331,1984 Jan 01 - 1984 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935214,0
BT 53/413,Non-textile Registrations,Designs 1018300-1019099,Designs 1018300-1019099.,01/03/1984,19840301,30/04/1984,19840430,1984 Mar 01 - 1984 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935215,0
BT 53/414,Non-textile Registrations,Designs 1019100-1019899,Designs 1019100-1019899.,01/04/1984,19840401,31/05/1984,19840531,1984 Apr 01 - 1984 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935216,0
BT 53/415,Non-textile Registrations,Designs 1019900-1020699,Designs 1019900-1020699.,01/05/1984,19840501,31/07/1984,19840731,1984 May 01 - 1984 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935217,0
BT 53/416,Non-textile Registrations,Designs 1020700-1021099,Designs 1020700-1021099.,01/07/1984,19840701,31/07/1984,19840731,1984 Jul 01 - 1984 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935218,0
BT 53/417,Non-textile Registrations,Designs 1021100-1021899,Designs 1021100-1021899.,01/07/1984,19840701,30/09/1984,19840930,1984 Jul 01 - 1984 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935219,0
BT 53/418,Non-textile Registrations,Designs 1021900-1022699,Designs 1021900-1022699.,01/09/1984,19840901,31/10/1984,19841031,1984 Sep 01 - 1984 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935220,0
BT 53/419,Non-textile Registrations,Designs 1022700 - 1023499,Designs 1022700 - 1023499.,01/10/1984,19841001,30/11/1984,19841130,1984 Oct 01 - 1984 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935221,0
BT 53/420,Non-textile Registrations,Designs 1023500-1023899,Designs 1023500-1023899.,01/11/1984,19841101,31/12/1984,19841231,1984 Nov 01 - 1984 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935222,0
BT 53/421,Non-textile Registrations,Designs 1023900-1024699,Designs 1023900-1024699.,01/12/1984,19841201,31/01/1985,19850131,1984 Dec 01 - 1985 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935223,0
BT 53/422,Non-textile Registrations,Designs 1024700-1025499,Designs 1024700-1025499.,01/01/1985,19850101,31/03/1985,19850331,1985 Jan 01 - 1985 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935224,0
BT 53/423,Non-textile Registrations,Designs 1025500-1026299,Designs 1025500-1026299.,01/03/1985,19850301,30/04/1985,19850430,1985 Mar 01 - 1985 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935225,0
BT 53/424,Non-textile Registrations,Designs 1026300-1027099,Designs 1026300-1027099.,01/04/1985,19850401,31/05/1985,19850531,1985 Apr 01 - 1985 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935226,0
BT 53/425,Non-textile Registrations,Designs 1027100-1027899,Designs 1027100-1027899.,01/05/1985,19850501,31/07/1985,19850731,1985 May 01 - 1985 Jul 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935227,0
BT 53/426,Non-textile Registrations,Designs 1027900-1028699,Designs 1027900-1028699.,01/07/1985,19850701,31/08/1985,19850831,1985 Jul 01 - 1985 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935228,0
BT 53/427,Non-textile Registrations,Designs 1028700-1029499,Designs 1028700-1029499.,01/08/1985,19850801,30/09/1985,19850930,1985 Aug 01 - 1985 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935229,0
BT 53/428,Non-textile Registrations,Designs 1029500-1030299,Designs 1029500-1030299.,01/09/1985,19850901,31/10/1985,19851031,1985 Sep 01 - 1985 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935230,0
BT 53/429,Non-textile Registrations,Designs 1030300-1031099,Designs 1030300-1031099.,01/10/1985,19851001,31/12/1985,19851231,1985 Oct 01 - 1985 Dec 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935231,0
BT 53/430,Non-textile Registrations,Designs 1031100-1031899,Designs 1031100-1031899.,01/12/1985,19851201,31/01/1986,19860131,1985 Dec 01 - 1986 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935232,0
BT 53/431,Non-textile Registrations,Designs 1031900-1032699,Designs 1031900-1032699.,01/01/1986,19860101,31/03/1986,19860331,1986 Jan 01 - 1986 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935233,0
BT 53/432,Non-textile Registrations,Designs 1032700-1033499,Designs 1032700-1033499.,01/03/1986,19860301,30/04/1986,19860430,1986 Mar 01 - 1986 Apr 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935234,0
BT 53/433,Non-textile Registrations,Designs 1033500-1034299,Designs 1033500-1034299.,01/04/1986,19860401,31/05/1986,19860531,1986 Apr 01 - 1986 May 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935235,0
BT 53/434,Non-textile Registrations,Designs 1034300-1035099,Designs 1034300-1035099.,01/05/1986,19860501,30/06/1986,19860630,1986 May 01 - 1986 Jun 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935236,0
BT 53/435,Non-textile Registrations,Designs 1035100-1035899,Designs 1035100-1035899.,01/06/1986,19860601,31/08/1986,19860831,1986 Jun 01 - 1986 Aug 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935237,0
BT 53/436,Non-textile Registrations,Designs 1035900-1036699,Designs 1035900-1036699.,01/08/1986,19860801,30/09/1986,19860930,1986 Aug 01 - 1986 Sep 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935238,0
BT 53/437,Non-textile Registrations,Designs 1036700-1037499,Designs 1036700-1037499.,01/09/1986,19860901,31/10/1986,19861031,1986 Sep 01 - 1986 Oct 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935119,0
BT 53/438,Non-textile Registrations,Designs 1037500-1038299,Designs 1037500-1038299.,01/10/1986,19861001,30/11/1986,19861130,1986 Oct 01 - 1986 Nov 30,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935120,0
BT 53/439,Non-textile Registrations,Designs 1038300-1039099,Designs 1038300-1039099.,01/11/1986,19861101,31/01/1987,19870131,1986 Nov 01 - 1987 Jan 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935121,0
BT 53/440,Non-textile Registrations,Designs 1039100-1039899,Designs 1039100-1039899.,01/01/1987,19870101,28/02/1987,19870228,1987 Jan 01 - 1987 Feb 28,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935122,0
BT 53/441,Non-textile Registrations,Designs 1039900-1040699,Designs 1039900-1040699.,01/02/1987,19870201,31/03/1987,19870331,1987 Feb 01 - 1987 Mar 31,"The National Archives, Kew",6,,,"Open Document, Open Description",Open on Transfer,0,"C10005 Art, architecture and design;
        C10108 Trade and commerce",,C10935123,0
